189,193,0.100866667,0.030697942
193,194,0.167950903,0.02813558
185,129,0.104746111,0.021569542
195,129,0.040529896,0.00675377
196,184,0.092678125,0.019312068
197,178,0.119588889,0.036395896
198,197,0.1199,0.03649058
198,199,0.070244444,0.02137832
200,199,0.095111111,0.028946286
200,201,0.330916667,0.032920837
202,200,0.014133333,0.004301364
202,203,0.049799688,0.050270828
202,204,0.331780417,0.212124045
204,205,0.028547813,0.028817895
204,206,0.028894688,0.029168052
207,208,0.046747188,0.047189449
207,209,0.055325,0.027519697
209,210,0.114372222,0.038298305
210,152,0.088377778,0.026940684
211,3,0.056830556,0.031570825
212,211,0.014515139,0.00806353
212,213,0.056995868,0.027159832
213,214,0.099465972,0.035917131
213,215,0.027502431,0.012582733
213,216,0.011172639,0.004941245
37,216,0.046779479,0.015592444
217,37,0.009616493,0.004852561
218,3,0.036820278,0.020454604
219,218,0.073535069,0.037259725
219,215,0.025897674,0.00839307
218,220,0.037094306,0.01640544
221,3,0.065284212,0.034627059
221,216,0.011122551,0.004962834
222,216,0.038185214,0.019879566
223,216,0.018382639,0.009251336
223,171,0.006365972,0.00320377
224,221,0.035799826,0.009119345
225,3,0.015397778,0.008553859
226,225,0.025084028,0.013934818
226,227,0.076790278,0.037982292
228,227,0.015508785,0.00771741
228,229,0.00981559,0.005165847
229,35,0.082919618,0.027093182
230,3,0.028289236,0.012511284
230,231,0.035771042,0.01582021
232,231,0.037129167,0.019198731
233,3,0.045041181,0.024899194
232,233,0.023015764,0.01264731
234,232,0.016991076,0.010034661
234,235,0.026628056,0.01544191
236,237,0.039866875,0.020247783
236,40,0.047473333,0.024088707
81,3,0.052687825,0.029269432
237,235,0.002434757,0.001193369
238,2,0.059086458,0.031777864
239,238,0.08374625,0.042291509
240,239,0.038104097,0.019227638
240,66,0.139460417,0.030100385
240,241,0.108157847,0.054566628
241,242,0.084023681,0.038467057
243,2,0.086636181,0.044745224
244,243,0.059272257,0.02961082
244,245,0.013072778,0.006695519
245,246,0.026756632,0.012347986
214,246,0.076349861,0.037388989
214,247,0.119586563,0.019341412
247,248,0.065014271,0.018563976
249,248,0.035611111,0.010837949
247,249,0.110728299,0.017908714
240,2,0.105721424,0.055310248
68,240,0.034833819,0.017577429
250,68,0.038314306,0.018795014
250,251,0.034715972,0.016992198
251,241,0.029017014,0.014642222
241,252,0.028532431,0.013069244
252,253,0.0218875,0.010013827
253,242,0.036257431,0.016597427
253,254,0.043639097,0.01929996
249,254,0.040956806,0.018113681
255,2,0.269854028,0.149910802
256,255,0.027321944,0.015178038
256,180,0.045713403,0.020217349
256,257,0.043180972,0.023988132
258,2,0.337208819,0.17722095
259,258,0.036264583,0.016587282
241,259,0.079917986,0.036563557
260,2,0.147998715,0.079977313
260,261,0.136440694,0.065527187
222,2,0.036222347,0.020122438
241,261,0.043424514,0.019867301
262,2,0.123539722,0.068377746
262,257,0.065156528,0.035960982
263,257,0.051088681,0.028254263
263,264,0.015120972,0.006837982
265,264,0.018604375,0.008228028
264,180,0.050369861,0.022276728
266,3,0.122426564,0.068011082
266,267,0.133296977,0.074049874
267,268,0.194933333,0.059326359
269,268,0.028144444,0.008565531
269,270,0.233334688,0.057163242
271,270,0.104117986,0.019587176
272,270,0.111588889,0.033961162
273,272,0.110726667,0.082746823
273,274,0.007064688,0.007131524
273,275,0.070785625,0.071455307
275,276,0.011782188,0.011893655
275,277,0.030872917,0.047109491
276,278,0.041266563,0.041656973
276,279,0.01438375,0.01451983
278,280,0.01295,0.013072516
280,281,0.047186563,0.047632981
280,282,0.11206375,0.113123952
281,283,0.033309757,0.024642631
281,284,0.025911563,0.026156704
282,285,0.029023056,0.005547529
282,286,0.248654583,0.164457139
287,286,0.079524063,0.012861877
288,286,0.124192222,0.020283344
278,289,0.025644792,0.039131809
277,290,0.021721875,0.033145766
277,291,0.052597813,0.053095425
272,292,0.120811111,0.03676787
293,292,0.168488889,0.05127821
293,294,0.111555556,0.033951017
294,295,0.017193438,0.017356099
294,296,0.066021875,0.066646488
296,297,0.0498575,0.050329187
296,298,0.018858438,0.019036852
298,299,0.009677813,0.009769371
298,300,0.097655556,0.029720666
293,301,0.101602951,0.019420606
293,302,0.109050694,0.106785789
303,302,0.060945938,0.061522529
303,304,0.019644688,0.01983054
303,305,0.204766771,0.028272698
303,306,0.125597882,0.083742534
307,306,0.086322222,0.026271459
267,307,0.164888889,0.050182579
308,307,0.138477778,0.042144575
309,308,0.199867361,0.033378331
310,308,0.089977778,0.027383998
310,311,0.499208333,0.049663126
312,310,0.1403,0.042699153
313,312,0.323375,0.032170563
314,312,0.088688889,0.026991735
314,315,0.163244444,0.049682106
310,316,0.194188889,0.059099794
317,316,0.047788889,0.014544156
318,317,0.093155556,0.028351128
319,318,0.152939306,0.032796155
320,319,0.398833333,0.039677443
319,321,0.053344444,0.016234944
322,321,0.124688889,0.037948039
323,322,0.111577778,0.03395778
324,323,0.100022222,0.030440942
300,324,0.101233333,0.030809534
325,300,0.34025,0.033849352
316,326,0.376375,0.037443203
266,327,0.076761111,0.042642757
328,327,0.081011111,0.024655066
329,328,0.067911111,0.020668189
330,329,0.084366667,0.025676302
331,330,0.081255556,0.024729461
332,331,0.105288889,0.032043809
332,333,0.188125,0.018715384
332,334,0.133559722,0.121198827
334,335,0.048794063,0.015127423
334,336,0.137802778,0.091141094
336,337,0.034543056,0.02284636
336,338,0.056866667,0.017306903
338,339,0.031477778,0.009580003
339,340,0.072531563,0.073217762
339,341,0.119293056,0.103812184
341,342,0.030999063,0.031292335
341,343,0.04194875,0.042345615
340,344,0.10845625,0.109482322
344,345,0.049845938,0.050317515
344,346,0.101046528,0.016467072
345,347,0.013805625,0.013936236
345,348,0.123146944,0.043544547
340,349,0.026155556,0.007972337
329,350,0.275916667,0.027449229
328,351,0.247125,0.024584926
266,352,0.042919028,0.023842616
353,352,0.043992708,0.024332944
354,353,0.099855556,0.03062562
354,355,0.025388889,0.007962083
355,356,0.07726875,0.029023298
356,357,0.206168472,0.136357338
357,358,0.138460451,0.023072598
357,359,0.016181667,0.010702359
359,360,0.195993854,0.108584678
359,361,0.101375556,0.067048569
361,362,0.09809625,0.099024309
362,363,0.110648611,0.073181656
363,364,0.021316944,0.01409877
363,365,0.090833333,0.009036442
364,366,0.226857361,0.15004072
366,367,0.019765278,0.013072516
366,368,0.076555556,0.025884978
362,369,0.030822222,0.009457067
369,370,0.048411111,0.014999251
370,371,0.046166667,0.01410346
372,371,0.061744444,0.018843775
372,373,0.080422222,0.024475843
373,374,0.105933333,0.03223994
375,374,0.094725556,0.015784758
372,376,0.097952813,0.016322537
372,377,0.071844444,0.022608122
377,378,0.0683225,0.021809089
379,3,0.075623681,0.041320343
380,379,0.066653194,0.036343318
381,380,0.052732569,0.027908578
381,382,0.035044444,0.012729777
383,381,0.083802569,0.045171412
383,384,0.020671875,0.031543554
383,385,0.171348333,0.113327719
384,386,0.063387049,0.031454869
384,387,0.008626042,0.013162619
387,388,0.074921875,0.11432452
388,389,0.062365625,0.095164732
389,390,0.056607535,0.010115056
390,391,0.075362014,0.012562662
389,392,0.1157625,0.176643901
392,393,0.063167708,0.096388644
393,394,0.060387083,0.046429467
394,395,0.031383333,0.047888344
394,396,0.006547917,0.009991574
395,397,0.012410417,0.018937259
397,398,0.041278125,0.062986969
397,399,0.065835,0.043542474
399,400,0.350095417,0.043685809
398,401,0.065927361,0.043603561
398,402,0.020460417,0.031220886
401,403,0.14513625,0.095991364
401,404,0.032400278,0.021429153
403,405,0.070102083,0.046364672
403,406,0.057818056,0.038240164
403,407,0.196285833,0.12982108
402,408,0.021721875,0.033145766
402,409,0.096443472,0.063786548
402,410,0.053746875,0.08201324
411,410,0.116111111,0.035337463
410,412,0.031082083,0.033098969
413,412,0.177583333,0.017666659
414,412,0.007466667,0.002272419
414,415,0.191877778,0.058396426
415,416,0.166222222,0.050588368
416,368,0.0761,0.02316041
368,417,0.208375,0.021275454
417,418,0.177432361,0.02956675
415,419,0.347166667,0.035446328
420,412,0.029344444,0.008930741
387,421,0.160444444,0.048940559
421,422,0.043156215,0.008248971
422,423,0.048253056,0.009223192
423,424,0.049632986,0.009486955
421,425,0.261415139,0.026243207
421,426,0.462452153,0.046296167
385,427,0.017222222,0.005241442
385,428,0.11188625,0.074000215
379,429,0.107612326,0.017932167
430,3,0.049621389,0.027565948
431,430,0.050270556,0.027926577
431,432,0.073430417,0.032503048
432,433,0.059782917,0.026439775
433,434,0.072886806,0.03223514
434,435,0.093021875,0.041140138
435,436,0.081924306,0.054183747
435,437,0.020208611,0.013365731
436,438,0.050281389,0.033255504
436,439,0.109263194,0.072265358
439,440,0.070102083,0.046364672
439,441,0.063801875,0.064405486
437,442,0.172438194,0.11404854
443,434,0.287613194,0.127200687
432,444,0.24386934,0.046613708
445,431,0.0916,0.027877708
445,446,0.158755556,0.04831595
431,447,0.164389792,0.031421817
266,448,0.124922569,0.050345549
448,449,0.235298438,0.08259738
449,450,0.277935417,0.097564342
450,451,0.069583125,0.07024143
450,452,0.27024375,0.094864317
451,453,0.05693375,0.057472383
451,454,0.184338542,0.022021256
452,455,0.038113542,0.05815808
452,456,0.119553646,0.041967205
266,457,0.19304625,0.074222744
457,458,0.229295694,0.151653404
458,459,0.035299514,0.006747225
458,460,0.100675,0.050077641
459,461,0.167906389,0.02715645
462,461,0.129891528,0.021610885
460,463,0.243535486,0.039866811
460,464,0.026378333,0.017446311
464,465,0.043483611,0.028759535
465,466,0.115857778,0.076626935
466,467,0.090790972,0.060048053
467,468,0.094485417,0.062491514
468,469,0.212763056,0.140718916
469,470,0.133125694,0.081176573
471,470,0.097166667,0.029571877
108,471,0.169511111,0.051589315
108,472,0.06104191,0.05264873
472,473,0.213125,0.021202478
472,474,0.020292188,0.020484166
474,475,0.103854375,0.10483691
475,476,0.062738125,0.063331672
476,477,0.099128924,0.034905931
478,477,0.469875,0.046744935
477,479,0.085144444,0.025913012
479,480,0.110633333,0.033670347
480,481,0.083044444,0.025273895
481,482,0.069488889,0.021148373
483,482,0.279235625,0.045509787
484,477,0.087755556,0.026707683
485,484,0.222391389,0.037058576
486,484,0.166259375,0.02702446
487,486,0.273960729,0.044624251
476,488,0.054679063,0.055196365
488,489,0.094940417,0.074747652
474,490,0.12913,0.130351661
490,491,0.054424688,0.054939583
490,492,0.014441563,0.01457819
493,471,0.092366667,0.028111037
493,494,0.079679861,0.015230179
493,495,0.168522222,0.051288354
495,496,0.259152743,0.035106425
480,495,0.168188889,0.051186907
495,497,0.101677778,0.030944797
498,497,0.1968,0.059894464
499,497,0.047696632,0.007948011
468,500,0.016754306,0.011081095
500,501,0.00670625,0.006769696
500,502,0.064761563,0.065374252
465,503,0.157962639,0.03356879
503,504,0.399791667,0.039772781
267,505,0.170510451,0.029247246
506,505,0.142507951,0.028424869
267,507,0.108311111,0.032963597
507,508,0.037244444,0.011335041
508,509,0.052833333,0.016087354
267,510,0.106677778,0.032536864
510,511,0.064555556,0.019711312
511,509,0.046688889,0.014667747
510,512,0.056566667,0.017274505
512,306,0.325790764,0.034065773
266,513,0.0991925,0.035374879
514,513,0.117133333,0.035648568
514,515,0.164478819,0.027408214
516,514,0.136722222,0.041610286
517,516,0.1214,0.036947093
498,517,0.132688889,0.040382774
498,518,0.129577778,0.039435933
519,518,0.0712,0.021669135
519,520,0.069722222,0.021219386
520,521,0.167577778,0.051000921
522,521,0.148133333,0.045083164
522,523,0.119133333,0.036257252
523,524,0.1228,0.037373172
524,525,0.050988889,0.01551805
525,526,0.256511285,0.042744204
525,527,0.132933333,0.040457168
527,528,0.081733333,0.024874869
348,528,0.164233333,0.049983066
529,524,0.144044444,0.043838744
529,530,0.061611111,0.018750836
530,531,0.113799757,0.01896322
532,521,0.214245347,0.035701146
517,533,0.560425521,0.059721458
