518,1,-0.009107333,-9.11e-05
519,1,0.002887333,2.89e-05
520,1,0.005236,5.24e-05
521,1,0.00307,3.07e-05
522,1,-0.000959333,-9.59e-06
523,1,0.005016667,5.02e-05
524,1,0.012321333,0.000123213
525,1,0.003456,3.46e-05
526,1,0.006206333,6.21e-05
527,1,-0.03656,-0.0003656
528,1,0.001296,1.3e-05
529,1,0.003147667,3.15e-05
530,1,0.003143,3.14e-05
531,1,0.005816333,5.82e-05
532,1,-0.000495,-4.95e-06
533,1,-0.000610333,-6.1e-06
