feasibility_error_rp,optimality_error_rp,feasibility_error_no_rp,optimality_error_no_rp
2.414586313726426e-07,0.01091604302230259,4.4124111516846693e-07,0.004312799345933088
1.5537666424199385e-07,0.014316103179670813,4.7253772047378217e-07,0.0051998786077611485
1.260179765452821e-07,0.014475815653099654,6.037827529830252e-07,0.0033971791137311375
1.3963419039191438e-07,0.017368885516748818,5.119676414618524e-07,0.006624355938551934
2.263403652671603e-07,0.00985185071130251,4.811675752549305e-07,0.002264194021695574
1.8470335275090169e-07,0.023239632990810864,4.7682317468903566e-07,0.016050700305083997
4.707008800445624e-08,0.016415762207141672,4.827153635575281e-07,0.007033786130844174
2.412711662978916e-07,0.01621555190499429,5.318411204903644e-07,0.009740408159913129
2.29703331518763e-07,0.022178601866587686,6.176948767366689e-07,0.01137005862865262
2.607814570205405e-07,0.01633925073659416,6.311899693150425e-07,0.008536508287096897
2.8363326731279084e-07,0.004097770101050353,5.823077127510264e-07,0.0
2.6968248986356533e-07,0.01368393033203569,8.559986042198001e-07,0.004777626178577578
2.3025357094879762e-07,0.016767874318111633,6.611988299381942e-07,0.009178924689483395
5.176316784190987e-08,0.007177297458459365,2.091098716242349e-07,0.0
2.5454707990895254e-07,0.019716795612258167,6.39451398335633e-07,0.011314046588401789
2.420217995393878e-07,0.0218707359378622,5.396481658622534e-07,0.016088337655242736
2.5484375913920155e-07,0.006925998102567902,7.082725890185323e-07,0.0
1.0159921730731777e-07,0.016357196238826036,3.857739553302353e-07,0.0102533871696721
2.365642887457934e-07,0.012311037328914946,5.904782173786358e-07,0.0025044272847123492
1.9715162716296627e-07,0.015862293804920862,6.148307254216706e-07,0.00918219352975578
1.4886550987095694e-07,0.01378751585274533,6.036650644695146e-07,0.008825174833977729
8.62615853580814e-08,0.011932111088811894,3.2847910305662623e-07,0.0
2.76742021914733e-07,0.011492858295226583,6.080437139513416e-07,0.0023132634956857506
1.9795608041776742e-07,0.01669387343029959,5.148070745219763e-07,0.010102825714737605
2.2494425991077492e-07,0.019671693009461803,5.234408153641608e-07,0.011610908137462156
2.106419918723542e-07,0.01071055930355011,7.580141887542823e-07,0.003731547644634483
2.8824030958564e-07,0.009344456382477806,6.956295451234356e-07,0.0005283031043663514
1.4603033232938523e-07,0.02311487032021953,3.820138216988407e-07,0.015599756541499905
1.6752111439436152e-07,0.012099452174867974,6.276820838084509e-07,0.004127908641337594
1.8572500769077885e-07,0.01926880343118315,7.697993026631987e-07,0.013790650022779566
2.7845974820723106e-07,0.013166680258516375,7.504125846802523e-07,0.005967759277130292
1.8942744946323743e-07,0.011054937878330406,3.988145639756872e-07,0.004012730991577352
1.41210546406473e-07,0.023375068022326057,4.57105792898948e-07,0.014920845588064625
2.1307285770264028e-07,0.011387708025172217,7.091485111079157e-07,0.0027908120803794116
1.84015994500091e-07,0.019059933508478545,4.769213258913635e-07,0.010566747764903326
5.395817635824023e-08,0.01730286520268902,4.653435371733004e-07,0.010367762427956699
1.0314748448175334e-07,0.013544235669887557,5.485713208301788e-07,0.005072854727417739
8.25236883943694e-08,0.017248962675556017,3.528686194394367e-07,0.010116648463700539
2.3431946132280074e-07,0.011853920657655698,5.93914218540908e-07,0.008085716018527568
1.957655943265164e-07,0.012887768269398841,2.2798169776403991e-07,0.006850714009869811
2.2549019392224572e-07,0.010336373754219749,4.858074743292593e-07,0.0020438987230764483
8.639535462556839e-08,0.009598204161303494,4.2612737917230237e-07,0.0041830361964502495
1.892183232449096e-07,0.00893589848853148,4.26549789051046e-07,0.0004888382350176461
2.1823524445295217e-07,0.013211930872995579,7.519182680404932e-07,0.0016938668542390949
2.257273032931566e-07,0.012213314996631752,4.442954058187275e-07,0.0026358373960561794
1.7078979721030278e-07,0.015797459957513686,4.912318382901239e-07,0.004594649674680663
9.987202951726363e-08,0.018956040345555654,4.790438000296069e-07,0.01061554238357282
1.3448536562566984e-07,0.02190480189810535,6.485016449242358e-07,0.014261253556563633
3.22570169027415e-07,0.018018329002233192,5.40549644617059e-07,0.013498479322401927
1.795597974953988e-07,0.018918641679176253,6.649605805484629e-07,0.011856322607245371
2.1445157414133558e-07,0.021641457182914207,5.812239770606843e-07,0.013550424509173245
2.3958965520032817e-07,0.010430391078640015,5.043188791860391e-07,0.004314738219460551
1.940262978379092e-07,0.013378438941021541,6.072929571471737e-07,0.001534423564358331
1.3446008945077106e-07,0.011635928083002695,5.206614120401904e-07,0.004401576162490551
5.372962358635428e-08,0.016896003959326344,3.576910632139597e-07,0.010670061328537435
1.441371583473211e-07,0.01320244106574077,5.170387907807179e-07,0.0027385441441690264
1.4032385320957136e-07,0.01665448065132229,4.6639731416081216e-07,0.011131058586700698
1.3853291501459922e-07,0.021798554122720706,5.159325372680142e-07,0.014758031047481617
2.722088928635349e-07,0.014422894087342665,7.060569305086425e-07,0.005962245445998956
1.614858762410692e-07,0.015299075515081277,6.903952365238366e-07,0.008812984644977456
9.85799189319752e-08,0.023486398041346702,3.369369885436472e-07,0.020086122580628002
1.9012465800503116e-07,0.022916160849188627,7.753181373084884e-07,0.015580547417751365
1.8590277564154712e-07,0.01829510153053862,3.507662981931918e-07,0.011084499298649655
1.8355903134198758e-07,0.015716920473241473,5.336609166379837e-07,0.0071732385664070655
2.586134517515263e-07,0.025007879387338214,6.848666077506304e-07,0.015728528744711215
6.278594110428942e-08,0.010316963323934409,4.574175023360606e-07,0.0042030630231205245
9.54163410316509e-08,0.012407222661265836,3.9706447639855713e-07,0.003116116916597942
1.3525792163739373e-07,0.018217043832716943,4.795631137509294e-07,0.010673625766944526
1.450851545570979e-07,0.018267853656983152,4.6007835323238284e-07,0.009689701154584502
9.421931265116347e-08,0.01909178890355914,3.9929735837831216e-07,0.012315935825042893
1.900366686934191e-07,0.018864320068157824,6.43174184312814e-07,0.011814689193825233
1.9297904476189253e-07,0.017517942748845137,5.954328963983449e-07,0.01179441389887798
1.2673183304748324e-07,0.0006128957013173848,4.2115585027566743e-07,0.0
1.5741392059292683e-07,0.01088284451565779,6.156958525323402e-07,0.002696153135963681
1.3302827657534643e-07,0.014201807212923155,5.303667084813917e-07,0.004679573222268798
7.951858512265111e-08,0.012740718154030897,5.288758179103051e-07,0.004225423598082556
1.157646265756093e-07,0.01193392847733337,5.462684564708011e-07,0.004966512088443885
